StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,RegionContentOrFunction,RegionPOS,FirstFixationDuration,DwellTime,SkipRate
49,19,when,when,4,5.01594624365757,0.00234,-6.057604306877485,6.37,0.0,Function,Conjunction,177.9811320754717,230.54716981132074,0.1509433962264151
49,20,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,201.44444444444446,229.0,0.17777777777777778
49,21,sun,sun,3,3.55071742346928,9.33e-05,-9.279689378300189,4.97,0.0,Content,Noun,186.10416666666666,203.22916666666666,0.14583333333333334
49,22,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,184.29166666666666,210.58333333333334,0.1875
49,23,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,199.45238095238096,203.9047619047619,0.23809523809523808
49,24,highest,highest,7,2.8109042806687,7.24e-05,-9.533302877358087,4.86,0.0,Content,Adjective,207.88059701492537,265.04477611940297,0.07462686567164178
49,25,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,201.66666666666666,220.72222222222223,0.2222222222222222
49,26,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,205.85365853658536,225.9512195121951,0.17073170731707318
49,27,"sky,",sky,3,3.35907622605926,5.25e-05,-9.854695483606605,4.72,1.0,Content,Noun,198.97435897435898,218.87179487179486,0.05128205128205128
49,28,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,194.96666666666667,237.66666666666666,0.3
49,29,cities,cities,6,2.65224634100332,6.92e-05,-9.57850825025499,4.84,0.0,Content,Noun,241.57534246575344,311.2191780821918,0.1095890410958904
49,30,would,would,5,4.95502835359007,0.00186,-6.287178737493588,6.27,0.0,Content,Verb,214.06521739130434,254.95652173913044,0.1956521739130435
49,31,set,set,3,4.07210277888518,0.000389,-7.851930957276452,5.59,0.0,Content,Verb,228.2173913043478,261.5,0.10869565217391304
49,32,their,their,5,4.5239284682734,0.00214,-6.146949403219406,6.33,0.0,Function,Determiner,199.78688524590163,256.73770491803276,0.11475409836065574
49,33,clock,clock,5,3.47581641303132,2.69e-05,-10.523380553891272,4.43,0.0,Content,Noun,183.42372881355934,198.05084745762713,0.1016949152542373
49,34,by,by,2,4.83483381813589,0.00457,-5.388242052194186,6.66,0.0,Function,Preposition,175.91176470588235,190.2941176470588,0.029411764705882353
49,35,this,this,4,5.60950476671516,0.00661,-5.019171609989949,6.82,0.0,Function,Determiner,188.0188679245283,225.20754716981133,0.018867924528301886
49,36,apparent,apparent,8,2.33445375115093,2.09e-05,-10.77575661431596,4.32,0.0,Content,Adjective,218.19480519480518,347.2077922077922,0.37662337662337664
49,37,solar,solar,5,2.3747483460101,3.39e-05,-10.292092593729713,4.53,0.0,Content,Adjective,187.31884057971016,280.1014492753623,0.10144927536231885
49,38,"time,",time,4,4.99952636083446,0.00195,-6.239925855124432,6.29,1.0,Content,Noun,197.97619047619048,254.0,0.07142857142857142
49,39,even,even,4,4.65004511834821,0.000977,-6.931023803567351,5.99,0.0,Function,Conjunction,209.1,232.83333333333334,0.21666666666666667
49,40,though,though,6,3.96754797621886,0.000316,-8.059768027921717,5.5,0.0,Function,Conjunction,207.1267605633803,263.11267605633805,0.08450704225352113
49,41,some,some,4,4.94492660998622,0.00158,-6.450330368652124,6.2,0.0,Function,Determiner,202.54545454545453,246.43636363636364,0.14545454545454545
49,42,cities,cities,6,2.65224634100332,6.92e-05,-9.57850825025499,4.84,0.0,Content,Noun,194.5,250.37878787878788,0.09090909090909091
49,43,would,would,5,4.95502835359007,0.00186,-6.287178737493588,6.27,0.0,Content,Verb,195.34615384615384,223.25,0.1346153846153846
49,44,often,often,5,3.46627432178929,0.000257,-8.266434083964072,5.41,0.0,Content,Adverb,219.51612903225808,298.9032258064516,0.0967741935483871
49,45,be,be,2,5.46699507375075,0.00617,-5.088056424857386,6.79,0.0,Content,Verb,220.32258064516128,224.96774193548387,0.3548387096774194
49,46,on,on,2,5.54991383445688,0.00813,-4.812194343122295,6.91,0.0,Function,Preposition,207.8235294117647,269.1764705882353,0.47058823529411764
49,47,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,205.0,225.2972972972973,0.4594594594594595
49,48,slightly,slightly,8,2.76117581315573,5.62e-05,-9.786592021706781,4.75,0.0,Content,Adverb,213.8421052631579,369.39473684210526,0.09210526315789473
49,49,different,different,9,4.02885580939044,0.000389,-7.851930957276452,5.59,0.0,Content,Adjective,227.07142857142858,434.27142857142854,0.0
49,50,time.,time,4,4.99952636083446,0.00195,-6.239925855124432,6.29,1.0,Content,Noun,291.7,449.32,0.0
50,1,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,183.24074074074073,261.4074074074074,0.3148148148148148
50,2,new,new,3,4.56719110788338,0.00178,-6.33114185849837,6.25,0.0,Content,Adjective,204.7843137254902,334.078431372549,0.11764705882352941
50,3,world,world,5,4.36580610137936,0.000776,-7.161357908915084,5.89,0.0,Content,Noun,206.51470588235293,296.54411764705884,0.08823529411764706
50,4,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,212.18867924528303,262.75471698113205,0.22641509433962265
50,5,first,first,5,4.63215348351063,0.00129,-6.653112983089179,6.11,0.0,Function,Number,202.16666666666666,254.48611111111111,0.1527777777777778
50,6,discovered,discovered,10,3.16672605558005,5.5e-05,-9.808175554551639,4.74,0.0,Content,Verb,196.0,304.3835616438356,0.1095890410958904
50,7,it,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,0.0,Function,Pronoun,229.83333333333334,251.0,0.36666666666666664
50,8,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,207.8421052631579,263.0877192982456,0.21052631578947367
50,9,found,found,5,4.30528686547613,0.000479,-7.643809751785113,5.68,0.0,Content,Verb,212.52238805970148,286.7164179104478,0.1791044776119403
50,10,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,199.5483870967742,234.70967741935485,0.12903225806451613
50,11,"be,",be,2,5.46699507375075,0.00617,-5.088056424857386,6.79,1.0,Content,Verb,198.4255319148936,229.2340425531915,0.19148936170212766
50,12,like,like,4,5.30951945079936,0.00257,-5.9638493411645035,6.41,0.0,Function,Preposition,203.40384615384616,274.0,0.25
50,13,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,203.11764705882354,223.6078431372549,0.2549019607843137
50,14,"old,",old,3,4.49215950205671,0.000562,-7.4840085301346555,5.75,1.0,Content,Adjective,189.7037037037037,217.87037037037038,0.2222222222222222
50,15,well,well,4,5.1833381862892,0.00107,-6.840096537050383,6.03,0.0,Content,Adverb,221.22413793103448,293.63793103448273,0.2413793103448276
50,16,stocked,stocked,7,1.81291335664286,2.75e-06,-12.80387328331057,3.44,0.0,Content,Verb,206.15277777777777,336.97222222222223,0.1111111111111111
50,17,with,with,4,5.41071988585366,0.00708,-4.950481357152215,6.85,0.0,Function,Preposition,215.29545454545453,255.36363636363637,0.22727272727272727
50,18,plants,plants,6,2.68930885912362,5.13e-05,-9.877817856471712,4.71,0.0,Content,Noun,180.88709677419354,240.2741935483871,0.12903225806451613
50,19,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,191.0,213.93333333333334,0.6333333333333333
50,20,"animals,",animals,7,3.29972515397564,6.92e-05,-9.57850825025499,4.84,1.0,Content,Noun,191.97368421052633,305.2236842105263,0.21052631578947367
50,21,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,203.71428571428572,257.89285714285717,0.2857142857142857
50,22,inhabited,inhabited,9,1.76342799356294,3.31e-06,-12.618532157551298,3.52,0.0,Content,Verb,244.43589743589743,388.5769230769231,0.14102564102564102
50,23,by,by,2,4.83483381813589,0.00457,-5.388242052194186,6.66,0.0,Function,Preposition,215.52,225.28,0.4
50,24,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,214.54545454545453,214.54545454545453,0.3333333333333333
50,25,great,great,5,4.62185109554431,0.000759,-7.183508648816347,5.88,0.0,Content,Adjective,208.8153846153846,284.3538461538462,0.15384615384615385
50,26,many,many,4,4.26320984857275,0.000813,-7.114779325415241,5.91,0.0,Function,Determiner,209.98076923076923,245.55769230769232,0.21153846153846154
50,27,tribes,tribes,6,2.0,1.07e-05,-11.445257470745693,4.03,0.0,Content,Noun,218.09459459459458,262.4054054054054,0.06756756756756757
50,28,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,192.0,208.5,0.2857142857142857
50,29,nations,nations,7,2.58771096501891,6.31e-05,-9.67078820363231,4.8,0.0,Content,Noun,232.97260273972603,300.0821917808219,0.1506849315068493
50,30,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,172.94444444444446,172.94444444444446,0.3888888888888889
50,31,men;,men,3,4.27902780562272,0.000324,-8.034766733530017,5.51,0.0,Content,Noun,204.01612903225808,221.25806451612902,0.16129032258064516
50,32,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,177.17857142857142,189.78571428571428,0.17857142857142858
50,33,yet,yet,3,4.2412724699017,0.000347,-7.966185489833019,5.54,0.0,Content,Adverb,215.46153846153845,257.5192307692308,0.25
50,34,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,223.54761904761904,251.16666666666666,0.09523809523809523
50,35,plants,plants,6,2.68930885912362,5.13e-05,-9.877817856471712,4.71,0.0,Content,Noun,192.22535211267606,254.32394366197184,0.11267605633802817
50,36,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,161.609756097561,185.5609756097561,0.04878048780487805
50,37,"animals,",animals,7,3.29972515397564,6.92e-05,-9.57850825025499,4.84,1.0,Content,Noun,195.46753246753246,270.23376623376623,0.44155844155844154
50,38,if,if,2,5.2567441972168,0.00295,-5.825950074732104,6.47,0.0,Function,Conjunction,189.72093023255815,258.13953488372096,0.16279069767441862
50,39,not,not,3,5.44196834892386,0.0049,-5.3185200534573935,6.69,0.0,Function,Negative,206.66129032258064,306.7258064516129,0.1935483870967742
50,40,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,226.86274509803923,262.4901960784314,0.21568627450980393
50,41,"men,",men,3,4.27902780562272,0.000324,-8.034766733530017,5.51,1.0,Content,Noun,184.65116279069767,210.51162790697674,0.09302325581395349
50,42,were,were,4,4.92842145848778,0.00219,-6.123853689491628,6.34,0.0,Content,Verb,205.0909090909091,238.1818181818182,0.21818181818181817
50,43,all,all,3,5.42037827819445,0.00331,-5.710807059381685,6.52,0.0,Function,Determiner,214.57692307692307,223.17307692307693,0.09615384615384616
50,44,essentially,essentially,11,2.22271647114758,2.63e-05,-10.545937816506415,4.42,0.0,Content,Adverb,209.24675324675326,299.61038961038963,0.025974025974025976
50,45,different,different,9,4.02885580939044,0.000389,-7.851930957276452,5.59,0.0,Content,Adjective,234.52631578947367,277.2368421052632,0.013157894736842105
50,46,from,from,4,5.01700410695563,0.00427,-5.4561414283224,6.63,0.0,Function,Preposition,182.93939393939394,193.33333333333334,0.18181818181818182
50,47,those,those,5,4.58438776944695,0.000794,-7.138426970772562,5.9,0.0,Function,Determiner,209.60294117647058,256.88235294117646,0.11764705882352941
50,48,known,known,5,3.79940947961513,0.000245,-8.314251939256366,5.39,0.0,Content,Verb,199.9298245614035,263.70175438596493,0.14035087719298245
50,49,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,231.11111111111111,253.92592592592592,0.5185185185185185
50,50,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,230.25641025641025,300.9230769230769,0.1794871794871795
50,51,old,old,3,4.49215950205671,0.000562,-7.4840085301346555,5.75,0.0,Content,Adjective,221.4878048780488,306.780487804878,0.07317073170731707
50,52,world.,world,5,4.36580610137936,0.000776,-7.161357908915084,5.89,1.0,Content,Noun,266.3061224489796,454.0612244897959,0.0
51,1,industry,industry,8,2.77597433112937,0.000155,-8.772084795883945,5.19,0.0,Content,Noun,219.8815789473684,358.63157894736844,0.02631578947368421
51,2,may,may,3,4.41632423913641,0.000955,-6.953799112771508,5.98,0.0,Content,Verb,224.07142857142858,291.10714285714283,0.25
51,3,not,not,3,5.44196834892386,0.0049,-5.3185200534573935,6.69,0.0,Function,Negative,193.0754716981132,245.16981132075472,0.18867924528301888
51,4,know,know,4,5.46505700838056,0.00126,-6.676643478653674,6.1,0.0,Content,Verb,209.10344827586206,263.9310344827586,0.05172413793103448
51,5,"it,",it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,1.0,Function,Pronoun,175.0,192.78048780487805,0.0975609756097561
51,6,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,180.1,234.94,0.28
51,7,debate,debate,6,2.67669360962487,4.37e-05,-10.038160167535828,4.64,0.0,Content,Noun,227.36,393.08,0.08
51,8,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,193.03333333333333,250.86666666666667,0.43333333333333335
51,9,Congress,congress,8,2.6232492903979,7.94e-05,-9.441010930266133,4.9,0.0,Content,Noun,207.55714285714285,297.7,0.02857142857142857
51,10,over,over,4,4.82923299314807,0.0012,-6.725433638854852,6.08,0.0,Function,Preposition,228.47540983606558,261.8360655737705,0.29508196721311475
51,11,reforming,reforming,9,1.11394335230684,1.82e-06,-13.216619113330049,3.26,0.0,Content,Verb,236.66666666666666,392.65384615384613,0.038461538461538464
51,12,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,195.58333333333334,216.125,0.2916666666666667
51,13,federal,federal,7,3.0696680969116,0.000135,-8.910235038785379,5.13,0.0,Content,Adjective,238.82894736842104,314.2368421052632,0.07894736842105263
51,14,government's,government's,12,,9.55e-06,-11.55895893232227,3.98,1.0,Content,Noun,185.97333333333333,246.18666666666667,0.06666666666666667
51,15,regulatory,regulatory,10,1.17609125905568,1.7e-05,-10.982291331572418,4.23,0.0,Content,Adjective,225.1875,396.0875,0.25
51,16,apparatus,apparatus,9,1.89209460269048,6.03e-06,-12.018746963614761,3.78,0.0,Content,Noun,227.2962962962963,418.9012345679012,0.06172839506172839
51,17,may,may,3,4.41632423913641,0.000955,-6.953799112771508,5.98,0.0,Content,Verb,207.5897435897436,237.28205128205127,0.3076923076923077
51,18,profoundly,profoundly,10,1.80617997398389,3.24e-06,-12.639906364438795,3.51,0.0,Content,Adverb,236.15384615384616,419.1025641025641,0.05128205128205128
51,19,improve,improve,7,2.6170003411209,6.17e-05,-9.693225006308703,4.79,0.0,Content,Verb,241.38666666666666,352.06666666666666,0.13333333333333333
51,20,companies',companies',10,2.76492298464989,0.000151,-8.798230058897913,5.18,1.0,Content,Noun,239.78048780487805,379.7926829268293,0.036585365853658534
51,21,ability,ability,7,2.99166900737995,9.12e-05,-9.302454564393361,4.96,0.0,Content,Noun,214.41333333333333,283.16,0.12
51,22,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,190.1875,206.4375,0.1875
51,23,survive.,survive,7,3.18695633546541,3.31e-05,-10.315974254437783,4.52,1.0,Content,Verb,223.23529411764707,309.5147058823529,0.04411764705882353
51,24,This,this,4,5.60950476671516,0.00661,-5.019171609989949,6.82,0.0,Function,Determiner,189.82926829268294,216.41463414634146,0.21951219512195122
51,25,week,week,4,4.08511211326684,0.000363,-7.921107448217367,5.56,0.0,Content,Noun,216.68115942028984,291.7971014492754,0.18840579710144928
51,26,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,204.91666666666666,222.375,0.10416666666666667
51,27,Senate,senate,6,2.52113808370404,6.31e-05,-9.67078820363231,4.8,0.0,Content,Noun,188.5873015873016,237.82539682539684,0.031746031746031744
51,28,seems,seems,5,3.93176288848118,0.000174,-8.656454684037266,5.24,0.0,Content,Verb,245.82258064516128,325.80645161290323,0.6935483870967742
51,29,poised,poised,6,1.81291335664286,2.69e-06,-12.8259321903203,3.43,0.0,Content,Verb,182.19277108433735,431.51807228915663,0.20481927710843373
51,30,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,209.70967741935485,240.19354838709677,0.16129032258064516
51,31,join,join,4,3.62900161928699,0.0001,-9.210339371976684,5.0,0.0,Content,Verb,233.26865671641792,294.1044776119403,0.08955223880597014
51,32,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,213.97142857142856,225.4857142857143,0.2
51,33,House,house,5,4.41854986204974,0.000513,-7.57523451786175,5.71,0.0,Content,Noun,207.768115942029,223.5072463768116,0.057971014492753624
51,34,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,195.08,217.88,0.44
51,35,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,211.04,231.56,0.32
51,36,massive,massive,7,2.70671778233676,5.25e-05,-9.854695483606605,4.72,0.0,Content,Adjective,214.33333333333334,290.7733333333333,0.04
51,37,overhaul,overhaul,8,1.39794000867204,3.89e-06,-12.457075693723462,3.59,0.0,Content,Noun,224.14666666666668,310.68,0.04
51,38,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,195.27777777777777,257.1666666666667,0.16666666666666666
51,39,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,231.0,248.5,0.30952380952380953
51,40,way,way,3,4.86130734751802,0.00102,-6.8879525536467465,6.01,0.0,Content,Noun,235.95555555555555,252.53333333333333,0.044444444444444446
51,41,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,201.95652173913044,217.3913043478261,0.17391304347826086
51,42,which,which,5,4.38632057389405,0.002,-6.214608048422193,6.3,0.0,Function,Determiner,210.03636363636363,258.6727272727273,0.05454545454545454
51,43,bureaucrats,bureaucrats,11,1.53147891704226,1.51e-06,-13.403334684164667,3.18,0.0,Content,Noun,244.0958904109589,429.7808219178082,0.0273972602739726
51,44,enact,enact,5,1.0,2.69e-06,-12.8259321903203,3.43,0.0,Content,Verb,191.37313432835822,230.29850746268656,0.014925373134328358
51,45,regulations,regulations,11,2.51321760006794,3.16e-05,-10.362350272819453,4.5,0.0,Content,Noun,222.22222222222223,415.25925925925924,0.2345679012345679
51,46,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,199.58695652173913,249.08695652173913,0.30434782608695654
51,47,are,are,3,5.42434741987193,0.0055,-5.203007168561894,6.74,0.0,Content,Verb,212.0754716981132,250.41509433962264,0.20754716981132076
51,48,strangling,strangling,10,1.83884909073726,7.24e-07,-14.138336332551637,2.86,0.0,Content,Verb,226.51898734177215,400.56962025316454,0.0759493670886076
51,49,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,211.76315789473685,263.7631578947368,0.34210526315789475
51,50,life,life,4,4.60884682232641,0.000776,-7.161357908915084,5.89,0.0,Content,Noun,233.8235294117647,328.02941176470586,0.08823529411764706
51,51,out,out,3,5.29475712806123,0.0024,-6.032286499961572,6.38,0.0,Function,Preposition,222.0909090909091,275.95454545454544,0.3181818181818182
51,52,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,219.41666666666666,278.5833333333333,0.3333333333333333
51,53,companies,companies,9,2.76492298464989,0.000151,-8.798230058897913,5.18,0.0,Content,Noun,245.45333333333335,479.1066666666667,0.0
52,1,is,is,2,5.662440491974,0.0117,-4.448166428631418,7.07,0.0,Content,Verb,210.11111111111111,251.4,0.4
52,2,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,200.775,232.6,0.1
52,3,risk,risk,4,3.3982873053574,0.000112,-9.097010793812435,5.05,0.0,Content,Noun,210.13333333333333,265.01666666666665,0.16666666666666666
52,4,factor,factor,6,2.56937390961505,4.68e-05,-9.969625218290819,4.67,0.0,Content,Noun,188.7391304347826,240.07246376811594,0.10144927536231885
52,5,for,for,3,5.54611185676681,0.0102,-4.58536754888799,7.01,0.0,Function,Preposition,179.47058823529412,192.3921568627451,0.21568627450980393
52,6,both,both,4,4.17791147609401,0.000617,-7.390641371984345,5.79,0.0,Content,Adverb,212.6140350877193,254.140350877193,0.12280701754385964
52,7,depression,depression,10,2.60959440922522,3.63e-05,-10.223690061876328,4.56,0.0,Content,Noun,197.14285714285714,297.42857142857144,0.06493506493506493
52,8,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,181.53846153846155,192.76923076923077,0.38461538461538464
52,9,"anxiety,",anxiety,7,2.53907609879278,2.82e-05,-10.476185033927203,4.45,1.0,Content,Noun,211.9090909090909,263.12987012987014,0.06493506493506493
52,10,he,he,2,5.59050523199268,0.0049,-5.3185200534573935,6.69,0.0,Function,Pronoun,206.9090909090909,299.77272727272725,0.3181818181818182
52,11,says.,says,4,4.21370365368018,0.000309,-8.082168957441986,5.49,1.0,Content,Verb,210.13636363636363,291.74242424242425,0.12121212121212122
52,12,"""We",we,2,5.66238757947146,0.00347,-5.663600656204926,6.54,0.0,Function,Pronoun,203.5,213.6,0.3333333333333333
52,13,don't,don't,5,,0.00158,-6.450330368652124,6.2,1.0,Content,Verb,220.52702702702703,279.0405405405405,0.14864864864864866
52,14,have,have,4,5.49725179166937,0.00513,-5.2726496003062815,6.71,0.0,Content,Verb,190.7872340425532,247.17021276595744,0.19148936170212766
52,15,data,data,4,3.11627558758054,0.000219,-8.426438371526872,5.34,0.0,Content,Noun,203.54794520547946,276.35616438356163,0.1232876712328767
52,16,on,on,2,5.54991383445688,0.00813,-4.812194343122295,6.91,0.0,Function,Preposition,174.56521739130434,201.41304347826087,0.13043478260869565
52,17,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,182.47619047619048,220.5952380952381,0.11904761904761904
52,18,specific,specific,8,2.95856388322197,0.000107,-9.142680788923366,5.03,0.0,Content,Adjective,198.4025974025974,327.6363636363636,0.4155844155844156
52,19,causes,causes,6,2.70500795933334,4.27e-05,-10.061309295812062,4.63,0.0,Content,Noun,179.96103896103895,288.05194805194805,0.12987012987012986
52,20,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,185.96,206.64,0.16
52,21,depression,depression,10,2.60959440922522,3.63e-05,-10.223690061876328,4.56,0.0,Content,Noun,220.5897435897436,276.70512820512823,0.10256410256410256
52,22,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,185.0952380952381,214.04761904761904,0.23809523809523808
52,23,anxiety,anxiety,7,2.53907609879278,2.82e-05,-10.476185033927203,4.45,0.0,Content,Noun,222.96,237.44,0.13333333333333333
52,24,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,203.86363636363637,228.13636363636363,0.5454545454545454
52,25,this,this,4,5.60950476671516,0.00661,-5.019171609989949,6.82,0.0,Function,Determiner,202.29090909090908,254.25454545454545,0.2545454545454545
52,26,"sample,",sample,6,2.87215627274829,3.39e-05,-10.292092593729713,4.53,1.0,Content,Noun,193.32758620689654,251.41379310344828,0.06896551724137931
52,27,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,200.24242424242425,229.06060606060606,0.18181818181818182
52,28,it,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,0.0,Function,Pronoun,210.81578947368422,227.05263157894737,0.18421052631578946
52,29,does,does,4,4.53151723545311,0.00055,-7.5055920979195925,5.74,0.0,Content,Verb,191.1551724137931,213.24137931034483,0.06896551724137931
52,30,make,make,4,4.8498860142634,0.0012,-6.725433638854852,6.08,0.0,Content,Verb,211.53061224489795,261.2040816326531,0.16326530612244897
52,31,sense,sense,5,3.82756311125472,0.000155,-8.772084795883945,5.19,0.0,Content,Noun,217.6031746031746,337.015873015873,0.06349206349206349
52,32,scientifically,scientifically,14,1.74036268949424,2.82e-06,-12.77873821265007,3.45,0.0,Content,Adverb,216.86486486486487,408.8378378378378,0.02702702702702703
52,33,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,220.6153846153846,300.86538461538464,0.6923076923076923
52,34,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,192.37254901960785,234.6078431372549,0.43137254901960786
52,36,who,who,3,5.05450197739055,0.00219,-6.123853689491628,6.34,0.0,Function,Pronoun,207.29545454545453,306.65909090909093,0.2727272727272727
52,37,report,report,6,3.74107277237332,0.000209,-8.473175827530678,5.32,0.0,Content,Verb,239.05333333333334,364.26666666666665,0.05333333333333334
52,38,higher,higher,6,3.15259407792747,0.000151,-8.798230058897913,5.18,0.0,Content,Adjective,203.5211267605634,285.7887323943662,0.04225352112676056
52,39,levels,levels,6,2.72263392253381,9.33e-05,-9.279689378300189,4.97,0.0,Content,Noun,191.6153846153846,240.72307692307692,0.06153846153846154
52,40,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,155.75,170.9,0.15
52,41,stress,stress,6,2.90145832139611,5.37e-05,-9.832095694253796,4.73,0.0,Content,Noun,213.6769230769231,258.0153846153846,0.046153846153846156
52,42,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,205.70833333333334,212.625,0.125
52,43,their,their,5,4.5239284682734,0.00214,-6.146949403219406,6.33,0.0,Function,Determiner,210.80392156862746,250.62745098039215,0.0784313725490196
52,44,lives,lives,5,3.85278486868055,0.000138,-8.888256148169651,5.14,0.0,Content,Noun,191.80851063829786,220.4255319148936,0.02127659574468085
52,45,are,are,3,5.42434741987193,0.0055,-5.203007168561894,6.74,0.0,Content,Verb,184.16,197.8,0.16
52,46,also,also,4,4.02238712568644,0.00155,-6.469500283534855,6.19,0.0,Content,Adverb,207.91304347826087,242.58695652173913,0.08695652173913043
52,47,reporting,reporting,9,2.77085201164214,3.47e-05,-10.268767989171232,4.54,0.0,Content,Verb,199.28378378378378,276.6756756756757,0.013513513513513514
52,48,higher,higher,6,3.15259407792747,0.000151,-8.798230058897913,5.18,0.0,Content,Adjective,157.4516129032258,167.70967741935485,0.03225806451612903
52,49,levels,levels,6,2.72263392253381,9.33e-05,-9.279689378300189,4.97,0.0,Content,Noun,211.74666666666667,264.6933333333333,0.7466666666666667
52,50,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,177.75862068965517,190.82758620689654,0.27586206896551724
52,51,depression,depression,10,2.60959440922522,3.63e-05,-10.223690061876328,4.56,0.0,Content,Noun,158.79012345679013,353.5061728395062,0.024691358024691357
52,52,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,235.04166666666666,261.2083333333333,0.125
52,53,anxiety.,anxiety,7,2.53907609879278,2.82e-05,-10.476185033927203,4.45,1.0,Content,Noun,311.1044776119403,500.7910447761194,0.0
53,1,it,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,0.0,Function,Pronoun,191.2093023255814,221.93023255813952,0.27906976744186046
53,2,comes,comes,5,4.06658679647069,0.000229,-8.381788117728908,5.36,0.0,Content,Verb,183.43939393939394,284.0151515151515,0.21212121212121213
